SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral,HBA,HBD,RB,LogP,TPSA,MW,QED,SA,LeDock_scores,Vina_scores,HAC,LE_LeDock,LE_Vina,DTM,Quartile,SVM + RDK,FFNN + Morgan,SCAFFOLD
O=C(NC(Cc1nc2ccccc2s1)C(=O)O)OCC1COc2ccccc2C1,AB_CDDNMT,ABCDT01_45,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(NC(Cc1nc2ccccc2s1)C(=O)O)OCC1COc2ccccc2C1,O=C(NC(Cc1nc2ccccc2s1)C(=O)O)OCC1COc2ccccc2C1,6,2,6,3.2695000000000016,97.75,412.4670000000002,0.645,3.161,-7.12,-9.05,29,-0.245517241,-0.312068966,0.8735131331917297,Q4,0,0,O=C(NCCc1nc2ccccc2s1)OCC1COc2ccccc2C1
O=C(COCNC(=O)c1ccccc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT01_46,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(COCNC(=O)c1ccccc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,O=C(COCNC(=O)c1ccccc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,5,2,6,2.8046000000000006,101.57,414.41700000000026,0.373,2.199,-8.2,-9.54,31,-0.264516129,-0.307741935,0.8991677061281309,Q4,0,1,O=C(COCNC(=O)c1ccccc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
Cc1ccc(Oc2ccc(COC(=O)C(O)Cc3ccc4c(c3)OCCO4)nn2)o1,AB_CDDNMT,ABCDT01_47,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1ccc(Oc2ccc(COC(=O)C(O)Cc3ccc4c(c3)OCCO4)nn2)o1,Cc1ccc(Oc2ccc(COC(=O)C(O)Cc3ccc4c(c3)OCCO4)nn2)o1,9,1,7,2.5883199999999995,113.14,412.3980000000002,0.585,3.32,-7.01,-8.777,30,-0.233666667,-0.292566667,0.8804020370051383,Q4,0,0,O=C(CCc1ccc2c(c1)OCCO2)OCc1ccc(Oc2ccco2)nn1
CC(CNC(C)(C)Cc1cccc(-c2cnccn2)c1)OCNC(=O)c1ccccc1,AB_CDDNMT,ABCDT01_48,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CNC(C)(C)Cc1cccc(-c2cnccn2)c1)OCNC(=O)c1ccccc1,CC(CNC(C)(C)Cc1cccc(-c2cnccn2)c1)OCNC(=O)c1ccccc1,5,2,10,3.8469000000000033,76.14000000000001,418.54100000000017,0.489,3.025,-8.18,-8.859,31,-0.263870968,-0.285774194,0.8808475031640257,Q4,0,0,O=C(NCOCCNCCc1cccc(-c2cnccn2)c1)c1ccccc1
CC(=O)C(O)OCc1cc(CC(C)(CF)C(=O)O)nc2c1COc1ccccc1-2,AB_CDDNMT,ABCDT01_49,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)C(O)OCc1cc(CC(C)(CF)C(=O)O)nc2c1COc1ccccc1-2,CC(=O)C(O)OCc1cc(CC(C)(CF)C(=O)O)nc2c1COc1ccccc1-2,6,2,8,2.6679000000000013,105.95,403.4060000000001,0.653,4.054,-7.99,-9.282,29,-0.275517241,-0.320068966,0.8822681676376647,Q4,0,0,c1cnc2c(c1)COc1ccccc1-2
CN=c1[nH]c(-c2ccccc2)nc2c1C(=O)CC(c1ccccc1)(N1CCN(C(C)=O)CC1)C2,AB_CDDNMT,ABCDT01_50,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CN=c1[nH]c(-c2ccccc2)nc2c1C(=O)CC(c1ccccc1)(N1CCN(C(C)=O)CC1)C2,CN=c1[nH]c(-c2ccccc2)nc2c1C(=O)CC(c1ccccc1)(N1CCN(C(C)=O)CC1)C2,5,1,3,2.795700000000001,81.66,455.5620000000002,0.659,3.564,-6.85,-8.374,34,-0.201470588,-0.246294118,0.8935067877926349,Q4,0,0,N=c1[nH]c(-c2ccccc2)nc2c1C(=O)CC(c1ccccc1)(N1CCNCC1)C2
Cc1ccc(Nc2cn3c(-c4ccccc4)c(COC(=O)C(O)CF)nc3cn2)cc1C,AB_CDDNMT,ABCDT01_51,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1ccc(Nc2cn3c(-c4ccccc4)c(COC(=O)C(O)CF)nc3cn2)cc1C,Cc1ccc(Nc2cn3c(-c4ccccc4)c(COC(=O)C(O)CF)nc3cn2)cc1C,7,2,7,4.130340000000002,88.75,434.4710000000002,0.425,3.321,-8.74,-10.084,32,-0.273125,-0.315125,0.8751997873752896,Q4,0,0,c1ccc(Nc2cn3c(-c4ccccc4)cnc3cn2)cc1
CCC(C)(C)NCC(C)OCC(CN=c1c2c([nH]c3ccccc13)CCCC2)OCC(C)O,AB_CDDNMT,ABCDT01_52,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCC(C)(C)NCC(C)OCC(CN=c1c2c([nH]c3ccccc13)CCCC2)OCC(C)O,CCC(C)(C)NCC(C)OCC(CN=c1c2c([nH]c3ccccc13)CCCC2)OCC(C)O,5,3,12,3.896700000000003,78.87,457.6590000000003,0.452,4.256,-8.84,-7.842,33,-0.267878788,-0.237636364,0.910369122,Q4,0,0,N=c1c2c([nH]c3ccccc13)CCCC2
O=C(NC(CC1CC1)C(=O)O)OCc1cccc(-c2ccc(C(=O)NCN3CCOCC3)s2)c1,AB_CDDNMT,ABCDT01_53,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(NC(CC1CC1)C(=O)O)OCc1cccc(-c2ccc(C(=O)NCN3CCOCC3)s2)c1,O=C(NC(CC1CC1)C(=O)O)OCc1cccc(-c2ccc(C(=O)NCN3CCOCC3)s2)c1,7,3,10,2.914100000000001,117.20000000000002,487.5780000000003,0.472,3.074,-7.83,-8.386,34,-0.230294118,-0.246647059,0.8728945429720524,Q4,0,1,O=C(NCCC1CC1)OCc1cccc(-c2ccc(C(=O)NCN3CCOCC3)s2)c1
O=C(NC(Cc1cccs1)C(=O)O)OCc1cccc(-c2ccc(Cl)s2)c1,AB_CDDNMT,ABCDT01_54,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(NC(Cc1cccs1)C(=O)O)OCc1cccc(-c2ccc(Cl)s2)c1,O=C(NC(Cc1cccs1)C(=O)O)OCc1cccc(-c2ccc(Cl)s2)c1,5,2,7,5.052100000000003,75.63000000000001,421.927,0.559,2.734,-7.84,-8.391,27,-0.29037037,-0.310777778,0.9045114825482856,Q4,0,1,O=C(NCCc1cccs1)OCc1cccc(-c2cccs2)c1
CCc1noc2[nH]c(-c3ccc(C4(c5ccccc5)CC4)cc3)nc(=N)c12,AB_CDDNMT,ABCDT01_55,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCc1noc2[nH]c(-c3ccc(C4(c5ccccc5)CC4)cc3)nc(=N)c12,CCc1noc2[nH]c(-c3ccc(C4(c5ccccc5)CC4)cc3)nc(=N)c12,4,2,4,4.339670000000003,78.56,356.42900000000014,0.571,3.07,-6.9,-8.909,27,-0.255555556,-0.329962963,0.903187434,Q4,0,0,N=c1nc(-c2ccc(C3(c4ccccc4)CC3)cc2)[nH]c2oncc12
Cc1c(-c2ccc(F)cc2)cc(NC(=O)CCCOC=O)n1COCC(CNC=O)Cc1ccco1,AB_CDDNMT,ABCDT01_56,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1c(-c2ccc(F)cc2)cc(NC(=O)CCCOC=O)n1COCC(CNC=O)Cc1ccco1,Cc1c(-c2ccc(F)cc2)cc(NC(=O)CCCOC=O)n1COCC(CNC=O)Cc1ccco1,7,2,16,3.6663200000000016,111.8,499.5390000000002,0.23,3.653,-9.48,-8.191,36,-0.263333333,-0.227527778,0.8948348396520274,Q4,0,1,c1ccc(-c2ccn(COCCCc3ccco3)c2)cc1
CC(CNC(C)(C)Cc1ccc2c(c1)OCO2)OCNC(=O)c1ccncc1,AB_CDDNMT,ABCDT01_57,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CNC(C)(C)Cc1ccc2c(c1)OCO2)OCNC(=O)c1ccncc1,CC(CNC(C)(C)Cc1ccc2c(c1)OCO2)OCNC(=O)c1ccncc1,6,2,9,2.513600000000001,81.71,385.4640000000001,0.646,3.118,-8.14,-9.213,28,-0.290714286,-0.329035714,0.8822438177069639,Q4,0,0,O=C(NCOCCNCCc1ccc2c(c1)OCO2)c1ccncc1
O=COCCCCCN=c1[nH]nc(Cl)n1C1COc2ccccc2C1,AB_CDDNMT,ABCDT01_58,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=COCCCCCN=c1[nH]nc(Cl)n1C1COc2ccccc2C1,O=COCCCCCN=c1[nH]nc(Cl)n1C1COc2ccccc2C1,6,1,8,2.2848,81.50000000000001,364.8330000000002,0.575,3.826,-7.56,-7.415,25,-0.3024,-0.2966,0.8889250079365886,Q4,0,1,N=c1[nH]ncn1C1COc2ccccc2C1
CC(CCl)(Cc1ccc(C2CC(=O)c3c([nH]c(Br)nc3=NOC=O)C2)cc1)C(=O)O,AB_CDDNMT,ABCDT01_59,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CCl)(Cc1ccc(C2CC(=O)c3c([nH]c(Br)nc3=NOC=O)C2)cc1)C(=O)O,CC(CCl)(Cc1ccc(C2CC(=O)c3c([nH]c(Br)nc3=NOC=O)C2)cc1)C(=O)O,6,2,7,2.945800000000001,121.71,496.7450000000002,0.2,4.34,-6.61,-8.166,30,-0.220333333,-0.2722,0.9016263558738148,Q4,0,0,N=c1nc[nH]c2c1C(=O)CC(c1ccccc1)C2
Cc1cccc(-n2c(C3CCCC3)n[nH]c2=NC2CN(C)CC2OC=O)c1,AB_CDDNMT,ABCDT01_60,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1cccc(-n2c(C3CCCC3)n[nH]c2=NC2CN(C)CC2OC=O)c1,Cc1cccc(-n2c(C3CCCC3)n[nH]c2=NC2CN(C)CC2OC=O)c1,6,1,5,1.9227199999999995,75.50999999999999,369.4690000000001,0.817,4.067,-7.04,-8.689,27,-0.260740741,-0.321814815,0.8817309417440181,Q4,0,0,c1ccc(-n2c(C3CCCC3)n[nH]c2=NC2CCNC2)cc1
O=C(COc1ccc(Cl)cc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT01_61,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(COc1ccc(Cl)cc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,O=C(COc1ccc(Cl)cc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,4,1,4,4.132900000000003,72.47,391.8100000000002,0.567,1.889,-7.19,-9.981,28,-0.256785714,-0.356464286,0.895033729,Q4,0,1,O=C(COc1ccccc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
O=C(Cl)Oc1ccc(C(=O)NC(Cc2ccccc2)C(=O)OCC(=O)c2ccco2)cc1,AB_CDDNMT,ABCDT01_62,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(Cl)Oc1ccc(C(=O)NC(Cc2ccccc2)C(=O)OCC(=O)c2ccco2)cc1,O=C(Cl)Oc1ccc(C(=O)NC(Cc2ccccc2)C(=O)OCC(=O)c2ccco2)cc1,7,1,9,3.7844000000000015,111.91,455.85000000000025,0.297,2.733,-7.76,-9.277,32,-0.2425,-0.28990625,0.9062532595160412,Q4,0,0,O=C(NC(Cc1ccccc1)C(=O)OCC(=O)c1ccco1)c1ccccc1
CC(=O)CSOCN(Cn1c(=O)[nH]c2cc(CCCCCOC=O)ccc21)c1ccncc1,AB_CDDNMT,ABCDT01_63,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)CSOCN(Cn1c(=O)[nH]c2cc(CCCCCOC=O)ccc21)c1ccncc1,CC(=O)CSOCN(Cn1c(=O)[nH]c2cc(CCCCCOC=O)ccc21)c1ccncc1,9,1,15,3.285800000000002,106.52,472.5670000000003,0.155,3.395,-9.2,-7.641,33,-0.278787879,-0.231545455,0.8969839803732437,Q4,0,0,O=c1[nH]c2ccccc2n1CNc1ccncc1
O=COCCNC(Cc1ccoc1)N=c1c2c([nH]c3ccccc13)CCCC2,AB_CDDNMT,ABCDT01_64,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=COCCNC(Cc1ccoc1)N=c1c2c([nH]c3ccccc13)CCCC2,O=COCCNC(Cc1ccoc1)N=c1c2c([nH]c3ccccc13)CCCC2,5,2,8,2.8718000000000004,79.62,379.46000000000026,0.466,3.838,-7.86,-8.432,28,-0.280714286,-0.301142857,0.9066447273915292,Q4,0,0,c1ccc2c(=NCCc3ccoc3)c3c([nH]c2c1)CCCC3
Cc1ccc(CN=c2[nH]c(-c3ccc(Cl)cc3)nc3ccccc23)nn1,AB_CDDNMT,ABCDT01_65,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1ccc(CN=c2[nH]c(-c3ccc(Cl)cc3)nc3ccccc23)nn1,Cc1ccc(CN=c2[nH]c(-c3ccc(Cl)cc3)nc3ccccc23)nn1,4,1,3,4.082620000000003,66.82,361.8360000000001,0.597,2.734,-7.98,-9.494,26,-0.306923077,-0.365153846,0.9079308440832567,Q4,0,0,c1ccc(-c2nc3ccccc3c(=NCc3cccnn3)[nH]2)cc1
CCC(CNC=O)COCc1sc2c(c1C)CC(c1ccc3c(c1)[nH]c(=O)n3C#N)(c1ccco1)OC2,AB_CDDNMT,ABCDT01_66,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCC(CNC=O)COCc1sc2c(c1C)CC(c1ccc3c(c1)[nH]c(=O)n3C#N)(c1ccco1)OC2,CCC(CNC=O)COCc1sc2c(c1C)CC(c1ccc3c(c1)[nH]c(=O)n3C#N)(c1ccco1)OC2,8,2,10,3.9270000000000014,122.28,520.6110000000001,0.306,4.742,-9.14,-9.317,37,-0.247027027,-0.251810811,0.908604137,Q4,0,0,O=c1[nH]c2ccc(C3(c4ccco4)Cc4ccsc4CO3)cc2[nH]1
O=C(O)NCCc1ccc2c(c1)Nc1ccccc1NC2CNC(=O)c1ccoc1,AB_CDDNMT,ABCDT01_67,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(O)NCCc1ccc2c(c1)Nc1ccccc1NC2CNC(=O)c1ccoc1,O=C(O)NCCc1ccc2c(c1)Nc1ccccc1NC2CNC(=O)c1ccoc1,5,5,6,3.7299000000000015,115.63,406.4420000000001,0.426,3.202,-9.2,-10.212,30,-0.306666667,-0.3404,0.8893771832481272,Q4,0,0,O=C(NCC1Nc2ccccc2Nc2ccccc21)c1ccoc1
O=C(NCCc1cc(COC2CCS(=O)(=O)C2)ccc1CO)c1cccc(Cl)c1,AB_CDDNMT,ABCDT01_68,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(NCCc1cc(COC2CCS(=O)(=O)C2)ccc1CO)c1cccc(Cl)c1,O=C(NCCc1cc(COC2CCS(=O)(=O)C2)ccc1CO)c1cccc(Cl)c1,5,2,8,2.5085000000000006,92.7,437.94500000000016,0.662,2.908,-8.41,-9.227,29,-0.29,-0.318172414,0.8938925050084423,Q4,0,0,O=C(NCCc1cccc(COC2CCS(=O)(=O)C2)c1)c1ccccc1
O=COCCCC(NC(=O)OCc1cccc(-c2ccc(Cl)s2)c1)C(=O)O,AB_CDDNMT,ABCDT01_69,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=COCCCC(NC(=O)OCc1cccc(-c2ccc(Cl)s2)c1)C(=O)O,O=COCCCC(NC(=O)OCc1cccc(-c2ccc(Cl)s2)c1)C(=O)O,6,2,10,3.701100000000002,101.93,411.86300000000006,0.456,2.911,-7.85,-7.819,27,-0.290740741,-0.289592593,0.9051034442184028,Q4,0,1,c1ccc(-c2cccs2)cc1
NCC(CCC(NC(=O)OCc1cccc(-c2ccc(Cl)s2)c1)C(=O)O)CC1CCOCC1,AB_CDDNMT,ABCDT01_70,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,NCC(CCC(NC(=O)OCc1cccc(-c2ccc(Cl)s2)c1)C(=O)O)CC1CCOCC1,NCC(CCC(NC(=O)OCc1cccc(-c2ccc(Cl)s2)c1)C(=O)O)CC1CCOCC1,6,3,11,4.919700000000003,110.88,495.0410000000003,0.409,3.425,-8.77,-8.417,33,-0.265757576,-0.255060606,0.8878835924251532,Q4,0,1,O=C(NCCCCCC1CCOCC1)OCc1cccc(-c2cccs2)c1
CCCc1ccc(Nc2cc(=O)c(CC=O)c(NC(=O)COCCl)o2)cc1,AB_CDDNMT,ABCDT02_01,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,CCCc1ccc(Nc2cc(=O)c(CC=O)c(NC(=O)COCCl)o2)cc1,CCCc1ccc(Nc2cc(=O)c(CC=O)c(NC(=O)COCCl)o2)cc1,6,2,10,3.2287000000000017,97.64,392.83900000000017,0.476,3.095,-7.37,-7.786,27,-0.272962963,-0.28837037,0.8991651974842862,Q4,0,0,O=c1ccoc(Nc2ccccc2)c1
Cc1c(-c2cncnc2)oc(Nc2ccc(OCCS)cc2)cc1=O,AB_CDDNMT,ABCDT02_02,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,Cc1c(-c2cncnc2)oc(Nc2ccc(OCCS)cc2)cc1=O,Cc1c(-c2cncnc2)oc(Nc2ccc(OCCS)cc2)cc1=O,7,2,6,3.4574200000000017,77.25,355.419,0.66,2.912,-7.28,-7.964,25,-0.2912,-0.31856,0.8763717047177187,Q4,0,0,O=c1cc(Nc2ccccc2)oc(-c2cncnc2)c1
Cc1cc(C(=O)NCc2cnc3ccccc3c2)n2nc(C(F)(F)F)cc2n1,AB_CDDNMT,ABCDT02_03,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,Cc1cc(C(=O)NCc2cnc3ccccc3c2)n2nc(C(F)(F)F)cc2n1,Cc1cc(C(=O)NCc2cnc3ccccc3c2)n2nc(C(F)(F)F)cc2n1,5,1,3,3.534720000000002,72.18,385.3490000000001,0.586,2.505,-7.42,-10.042,28,-0.265,-0.358642857,0.8711033711274339,Q4,0,0,O=C(NCc1cnc2ccccc2c1)c1ccnc2ccnn12
O=C(Cc1nc2ccncc2[nH]1)NCc1ccc2c(c1)ncn2-c1ccc(Cc2ccc(C3CC3)cc2)o1,AB_CDDNMT,ABCDT02_04,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,O=C(Cc1nc2ccncc2[nH]1)NCc1ccc2c(c1)ncn2-c1ccc(Cc2ccc(C3CC3)cc2)o1,O=C(Cc1nc2ccncc2[nH]1)NCc1ccc2c(c1)ncn2-c1ccc(Cc2ccc(C3CC3)cc2)o1,6,2,8,5.216900000000004,101.63,502.5780000000003,0.297,2.953,-9.24,-10.037,38,-0.243157895,-0.264131579,0.8659177490763281,Q4,0,0,O=C(Cc1nc2ccncc2[nH]1)NCc1ccc2c(c1)ncn2-c1ccc(Cc2ccc(C3CC3)cc2)o1
CCCOc1ccc(NC(=O)CNC(=O)c2cc(C)nc3cc(-c4ccccc4)nn23)cc1CO,AB_CDDNMT,ABCDT02_05,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,CCCOc1ccc(NC(=O)CNC(=O)c2cc(C)nc3cc(-c4ccccc4)nn23)cc1CO,CCCOc1ccc(NC(=O)CNC(=O)c2cc(C)nc3cc(-c4ccccc4)nn23)cc1CO,7,3,9,3.354320000000002,117.85,473.5330000000002,0.343,2.47,-10.48,-8.616,35,-0.299428571,-0.246171429,0.860230115,Q4,0,0,O=C(CNC(=O)c1ccnc2cc(-c3ccccc3)nn12)Nc1ccccc1
Cc1cnc(C)n1-c1noc(C2CCN(C(=O)Nc3ccccc3)CC2)n1,AB_CDDNMT,ABCDT02_06,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,Cc1cnc(C)n1-c1noc(C2CCN(C(=O)Nc3ccccc3)CC2)n1,Cc1cnc(C)n1-c1noc(C2CCN(C(=O)Nc3ccccc3)CC2)n1,6,1,3,3.283640000000002,89.08,366.4250000000001,0.768,2.578,-7.62,-8.92,27,-0.282222222,-0.33037037,0.8550903056790236,Q4,0,0,O=C(Nc1ccccc1)N1CCC(c2nc(-n3ccnc3)no2)CC1
O=C(NCCC1CCN(N=c2c(-c3ccccc3)c[nH]c3ccccc23)CC1)Nc1ccccc1CO,AB_CDDNMT,ABCDT02_07,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,O=C(NCCC1CCN(N=c2c(-c3ccccc3)c[nH]c3ccccc23)CC1)Nc1ccccc1CO,O=C(NCCC1CCN(N=c2c(-c3ccccc3)c[nH]c3ccccc23)CC1)Nc1ccccc1CO,4,4,7,5.066700000000004,92.75,495.6270000000002,0.289,2.861,-8.17,-9.709,37,-0.220810811,-0.262405405,0.8684679769632869,Q4,0,0,O=C(NCCC1CCN(N=c2c(-c3ccccc3)c[nH]c3ccccc23)CC1)Nc1ccccc1
CC(=O)N=C(OO)c1c(CC(F)(F)F)oc2cc3ccccc3cc12,AB_CDDNMT,ABCDT02_08,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,CC(=O)N=C(OO)c1c(CC(F)(F)F)oc2cc3ccccc3cc12,CC(=O)N=C(OO)c1c(CC(F)(F)F)oc2cc3ccccc3cc12,4,1,2,4.473500000000002,72.03,351.28000000000003,0.32,3.134,-6.82,-8.716,25,-0.2728,-0.34864,0.8825849276788609,Q4,0,0,c1ccc2cc3occc3cc2c1
CCCN1C(=O)C2(CCCC2)C1C(=O)Nc1cccc(N=c2[nH]c(=O)c3c4c(cnc3[nH]2)CCC4)c1,AB_CDDNMT,ABCDT02_09,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,CCCN1C(=O)C2(CCCC2)C1C(=O)Nc1cccc(N=c2[nH]c(=O)c3c4c(cnc3[nH]2)CCC4)c1,CCCN1C(=O)C2(CCCC2)C1C(=O)Nc1cccc(N=c2[nH]c(=O)c3c4c(cnc3[nH]2)CCC4)c1,5,3,5,3.0920000000000014,123.31,486.5760000000003,0.48,4.326,-9.78,-10.566,36,-0.271666667,-0.2935,0.881781378,Q4,0,0,O=C(Nc1cccc(N=c2[nH]c(=O)c3c4c(cnc3[nH]2)CCC4)c1)C1NC(=O)C12CCCC2
CN=c1[nH]c(C)nc2c1C(=O)CC(N1CCN(c3ccccc3)CC1)C2,AB_CDDNMT,ABCDT02_10,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,CN=c1[nH]c(C)nc2c1C(=O)CC(N1CCN(c3ccccc3)CC1)C2,CN=c1[nH]c(C)nc2c1C(=O)CC(N1CCN(c3ccccc3)CC1)C2,5,1,2,1.5683199999999993,64.59,351.4540000000001,0.892,3.389,-6.5,-8.909,26,-0.25,-0.342653846,0.8941887581132849,Q4,0,0,N=c1[nH]cnc2c1C(=O)CC(N1CCN(c3ccccc3)CC1)C2
O=S(=O)(Nc1cc2c(s1)CCC2)c1ccc(-c2nc3ccncc3[nH]2)cc1,AB_CDDNMT,ABCDT02_11,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,O=S(=O)(Nc1cc2c(s1)CCC2)c1ccc(-c2nc3ccncc3[nH]2)cc1,O=S(=O)(Nc1cc2c(s1)CCC2)c1ccc(-c2nc3ccncc3[nH]2)cc1,5,2,4,3.975900000000002,87.74000000000001,396.497,0.546,2.648,-7.07,-10.84,27,-0.261851852,-0.401481481,0.9098128608305583,Q4,0,0,O=S(=O)(Nc1cc2c(s1)CCC2)c1ccc(-c2nc3ccncc3[nH]2)cc1
O=CNCC(COCCS)Cc1cc2c3c(c(=O)oc2cc1C1COc2ccccc2C1)CCCC3,AB_CDDNMT,ABCDT02_12,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,O=CNCC(COCCS)Cc1cc2c3c(c(=O)oc2cc1C1COc2ccccc2C1)CCCC3,O=CNCC(COCCS)Cc1cc2c3c(c(=O)oc2cc1C1COc2ccccc2C1)CCCC3,6,2,10,4.2416000000000045,77.77,507.6520000000005,0.186,4.011,-8.45,-8.943,36,-0.234722222,-0.248416667,0.894322612,Q4,0,0,O=c1oc2cc(C3COc4ccccc4C3)ccc2c2c1CCCC2
O=C(Nc1cccc(-c2cncnc2)c1)C1N(c2cc(-c3ccccc3)on2)C(=O)C12CCCC2,AB_CDDNMT,ABCDT02_13,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,O=C(Nc1cccc(-c2cncnc2)c1)C1N(c2cc(-c3ccccc3)on2)C(=O)C12CCCC2,O=C(Nc1cccc(-c2cncnc2)c1)C1N(c2cc(-c3ccccc3)on2)C(=O)C12CCCC2,6,1,5,4.712900000000004,101.22,465.5130000000004,0.428,3.674,-9.6,-10.383,35,-0.274285714,-0.296657143,0.8821642442335123,Q4,0,1,O=C(Nc1cccc(-c2cncnc2)c1)C1N(c2cc(-c3ccccc3)on2)C(=O)C12CCCC2
Cc1cc(C(=O)NC2CCc3c(sc(NC=O)c3C)C2)n2nc(C(F)(F)F)cc2n1,AB_CDDNMT,ABCDT02_14,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,Cc1cc(C(=O)NC2CCc3c(sc(NC=O)c3C)C2)n2nc(C(F)(F)F)cc2n1,Cc1cc(C(=O)NC2CCc3c(sc(NC=O)c3C)C2)n2nc(C(F)(F)F)cc2n1,6,2,4,3.282040000000001,88.39,437.4470000000001,0.613,3.649,-7.91,-9.299,30,-0.263666667,-0.309966667,0.8929165760711157,Q4,0,1,O=C(NC1CCc2ccsc2C1)c1ccnc2ccnn12
Cc1ccccc1N1CCN(CC(=O)OSCC(=O)Nc2ccccc2F)CC1,AB_CDDNMT,ABCDT02_15,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,Cc1ccccc1N1CCN(CC(=O)OSCC(=O)Nc2ccccc2F)CC1,Cc1ccccc1N1CCN(CC(=O)OSCC(=O)Nc2ccccc2F)CC1,6,1,7,3.0862200000000017,61.88,417.50600000000014,0.699,2.358,-6.94,-8.247,29,-0.239310345,-0.28437931,0.8787295804664166,Q4,0,0,O=C(CSOC(=O)CN1CCN(c2ccccc2)CC1)Nc1ccccc1
O=C(NCCCl)c1cnn2c3c(cnc12)CC(CCc1ccc2c(c1)OCO2)CC3,AB_CDDNMT,ABCDT02_16,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT02,1,O=C(NCCCl)c1cnn2c3c(cnc12)CC(CCc1ccc2c(c1)OCO2)CC3,O=C(NCCCl)c1cnn2c3c(cnc12)CC(CCc1ccc2c(c1)OCO2)CC3,6,1,6,3.1643000000000017,77.75000000000001,426.90400000000034,0.612,3.241,-8.45,-10.239,30,-0.281666667,-0.3413,0.868601656,Q4,0,0,c1cc2ncc3c(n2n1)CCC(CCc1ccc2c(c1)OCO2)C3
